IsBadBuy,VehicleAge,PriceDifferential, UsageIntensity ,IsManual
1.00,7.00,451.00," 9,423.43 ",0.00
0.00,4.00,39.00," 11,764.00 ",1.00
0.00,4.00,1009.00," 16,068.75 ",0.00
0.00,6.00,265.00," 10,581.83 ",0.00
0.00,7.00,148.00," 12,225.29 ",0.00
0.00,6.00,-104.00," 13,809.83 ",0.00
0.00,5.00,45.00," 12,030.40 ",0.00
0.00,4.00,72.00," 15,072.25 ",1.00
0.00,5.00,1513.00," 18,521.40 ",0.00
0.00,6.00,207.00," 13,100.83 ",0.00
0.00,5.00,933.00," 13,097.80 ",0.00
0.00,4.00,121.00," 19,470.50 ",0.00
0.00,5.00,-1117.00," 16,165.00 ",0.00
0.00,8.00,624.00," 10,472.00 ",0.00
0.00,5.00,454.00," 15,880.80 ",0.00
0.00,6.00,-232.00," 9,425.33 ",0.00
0.00,8.00,413.00," 5,515.63 ",0.00
0.00,3.00,790.00," 12,768.00 ",0.00
0.00,3.00,805.00," 23,056.00 ",0.00
0.00,5.00,645.00," 13,190.80 ",0.00
0.00,3.00,1102.00," 26,013.67 ",0.00
0.00,3.00,194.00," 25,266.67 ",0.00
0.00,6.00,-235.00," 12,025.83 ",0.00
1.00,6.00,-2881.00," 18,308.00 ",0.00
0.00,4.00,-96.00," 18,802.75 ",0.00
0.00,3.00,-826.00," 7,792.00 ",1.00
0.00,8.00,339.00," 6,122.88 ",0.00
0.00,6.00,311.00," 11,574.83 ",0.00
0.00,5.00,-104.00," 14,668.00 ",0.00
0.00,3.00,-37.00," 20,452.33 ",0.00
1.00,7.00,-106.00," 6,638.71 ",0.00
0.00,4.00,254.00," 21,031.00 ",0.00
0.00,9.00,222.00," 8,874.33 ",0.00
0.00,6.00,609.00," 11,207.67 ",0.00
0.00,6.00,-417.00," 11,056.17 ",0.00
0.00,3.00,697.00," 25,480.00 ",0.00
0.00,8.00,552.00," 8,166.50 ",0.00
0.00,3.00,590.00," 29,278.67 ",0.00
0.00,7.00,240.00," 8,580.14 ",0.00
0.00,4.00,320.00," 19,120.50 ",0.00
0.00,6.00,-7.00," 10,525.67 ",0.00
0.00,7.00,578.00," 12,051.43 ",0.00
1.00,9.00,19.00," 3,471.33 ",0.00
1.00,3.00,233.00," 21,740.67 ",0.00
0.00,4.00,774.00," 15,631.50 ",0.00
0.00,6.00,164.00," 12,789.83 ",0.00
0.00,8.00,342.00," 8,550.63 ",0.00
0.00,6.00,336.00," 8,191.33 ",0.00
0.00,6.00,140.00," 12,388.50 ",0.00
0.00,6.00,4.00," 13,242.00 ",0.00
0.00,5.00,-196.00," 11,717.00 ",0.00
1.00,5.00,457.00," 6,107.00 ",0.00
1.00,4.00,-14.00," 16,002.00 ",0.00
0.00,7.00,-124.00," 10,785.71 ",0.00
0.00,6.00,433.00," 12,291.50 ",1.00
0.00,5.00,51.00," 17,267.40 ",0.00
0.00,5.00,-438.00," 14,025.80 ",0.00
0.00,5.00,1354.00," 18,082.40 ",0.00
1.00,6.00,883.00," 14,130.83 ",0.00
0.00,4.00,2.00," 11,544.75 ",1.00
0.00,7.00,125.00," 8,904.86 ",0.00
0.00,5.00,265.00," 17,190.20 ",0.00
0.00,3.00,1615.00," 25,089.00 ",0.00
0.00,7.00,0.00," 11,093.14 ",0.00
0.00,6.00,-601.00," 9,684.67 ",0.00
0.00,7.00,465.00," 11,110.00 ",0.00
0.00,5.00,350.00," 8,628.00 ",0.00
0.00,7.00,986.00," 8,758.43 ",0.00
0.00,6.00,703.00," 13,542.17 ",0.00
0.00,4.00,577.00," 21,063.25 ",0.00
0.00,7.00,-334.00," 6,856.14 ",0.00
0.00,4.00,148.00," 17,146.00 ",1.00
0.00,4.00,234.00," 18,309.75 ",0.00
0.00,5.00,31.00," 14,955.60 ",0.00
0.00,3.00,568.00," 23,901.67 ",0.00
0.00,6.00,526.00," 6,369.83 ",0.00
0.00,5.00,1236.00," 13,505.60 ",0.00
0.00,3.00,-96.00," 22,606.33 ",0.00
0.00,6.00,-54.00," 9,071.67 ",0.00
0.00,7.00,260.00," 7,753.00 ",0.00
0.00,6.00,-18.00," 8,972.00 ",0.00
0.00,5.00,583.00," 10,279.80 ",0.00
1.00,5.00,-499.00," 14,878.40 ",0.00
0.00,7.00,-382.00," 11,880.71 ",0.00
0.00,5.00,1777.00," 17,402.40 ",0.00
1.00,4.00,-53.00," 13,071.75 ",0.00
0.00,4.00,671.00," 20,004.75 ",0.00
1.00,3.00,167.00," 27,847.67 ",0.00
0.00,9.00,165.00," 8,032.56 ",0.00
0.00,4.00,123.00," 10,757.00 ",0.00
0.00,5.00,-930.00," 17,763.40 ",0.00
0.00,6.00,547.00," 15,202.00 ",0.00
1.00,4.00,539.00," 19,023.50 ",0.00
0.00,7.00,363.00," 11,214.00 ",0.00
0.00,5.00,1224.00," 16,812.20 ",0.00
0.00,3.00,71.00," 15,697.33 ",0.00
1.00,5.00,401.00," 15,608.80 ",0.00
0.00,4.00,174.00," 21,905.00 ",0.00
0.00,8.00,-198.00," 7,479.13 ",0.00
0.00,6.00,463.00," 14,454.17 ",0.00
1.00,8.00,30.00," 9,641.75 ",0.00
0.00,5.00,-8045.00," 18,325.60 ",0.00
1.00,4.00,576.00," 17,748.50 ",1.00
0.00,7.00,-3213.00," 11,848.14 ",0.00
1.00,3.00,-10307.00," 23,160.33 ",0.00
0.00,6.00,-8719.00," 14,714.33 ",0.00
0.00,6.00,13.00," 10,291.17 ",0.00
0.00,4.00,-46.00," 11,207.75 ",0.00
0.00,5.00,-69.00," 17,823.80 ",0.00
0.00,5.00,-8136.00," 16,890.40 ",0.00
0.00,5.00,1295.00," 15,529.20 ",0.00
0.00,7.00,725.00," 12,933.43 ",0.00
0.00,5.00,1122.00," 18,874.80 ",0.00
0.00,6.00,30.00," 8,071.67 ",0.00
0.00,5.00,-61.00," 14,671.80 ",0.00
0.00,4.00,389.00," 18,954.25 ",0.00
0.00,3.00,-9184.00," 29,469.00 ",0.00
1.00,4.00,-8628.00," 20,934.25 ",0.00
0.00,6.00,133.00," 12,797.00 ",0.00
0.00,2.00,-7910.00," 37,331.00 ",0.00
0.00,4.00,-8250.00," 17,698.75 ",0.00
0.00,7.00,154.00," 11,765.14 ",0.00
0.00,3.00,-4255.00," 20,609.67 ",0.00
1.00,5.00,-724.00," 14,510.00 ",0.00
0.00,7.00,279.00," 12,095.29 ",0.00
0.00,5.00,-294.00," 12,530.00 ",0.00
0.00,5.00,350.00," 14,129.60 ",0.00
0.00,6.00,-96.00," 15,197.50 ",0.00
0.00,6.00,-365.00," 16,047.17 ",0.00
0.00,5.00,-145.00," 15,945.80 ",0.00
0.00,4.00,-661.00," 18,549.75 ",0.00
0.00,3.00,-869.00," 15,657.33 ",0.00
0.00,3.00,-332.00," 24,664.67 ",0.00
0.00,5.00,-125.00," 11,636.80 ",0.00
0.00,6.00,-235.00," 12,412.00 ",0.00
0.00,4.00,-135.00," 14,083.25 ",0.00
0.00,7.00,-643.00," 12,821.57 ",0.00
0.00,6.00,312.00," 10,426.67 ",1.00
0.00,5.00,151.00," 15,442.60 ",0.00
0.00,6.00,-768.00," 10,960.00 ",0.00
0.00,5.00,-49.00," 14,162.60 ",0.00
0.00,6.00,-443.00," 11,915.33 ",0.00
0.00,6.00,-125.00," 11,495.33 ",0.00
1.00,8.00,143.00," 10,080.25 ",0.00
0.00,6.00,512.00," 9,921.83 ",0.00
0.00,3.00,556.00," 23,103.00 ",0.00
0.00,3.00,-395.00," 24,006.67 ",0.00
0.00,6.00,369.00," 7,608.33 ",0.00
0.00,6.00,-576.00," 16,009.50 ",0.00
1.00,3.00,-262.00," 24,342.00 ",0.00
1.00,3.00,-994.00," 26,981.67 ",0.00
0.00,4.00,157.00," 20,236.75 ",0.00
0.00,6.00,817.00," 10,333.50 ",0.00
0.00,4.00,-20.00," 15,481.25 ",0.00
0.00,4.00,1001.00," 19,075.75 ",1.00
0.00,3.00,242.00," 20,739.00 ",0.00
0.00,4.00,-850.00," 16,014.25 ",0.00
0.00,3.00,630.00," 18,511.00 ",0.00
0.00,4.00,72.00," 16,778.00 ",0.00
0.00,5.00,-1469.00," 16,304.20 ",1.00
0.00,7.00,-1547.00," 8,228.00 ",0.00
0.00,3.00,175.00," 27,295.00 ",0.00
0.00,4.00,708.00," 15,454.25 ",0.00
0.00,5.00,-147.00," 14,681.80 ",1.00
0.00,2.00,565.00," 29,978.00 ",0.00
0.00,3.00,-1625.00," 24,013.67 ",0.00
0.00,2.00,-348.00," 17,098.50 ",0.00
0.00,4.00,470.00," 19,252.50 ",0.00
0.00,3.00,606.00," 6,681.67 ",0.00
0.00,7.00,-800.00," 10,216.86 ",0.00
0.00,4.00,-783.00," 16,289.25 ",0.00
0.00,6.00,24.00," 13,373.50 ",0.00
1.00,5.00,-312.00," 15,272.00 ",0.00
0.00,8.00,-1005.00," 11,255.63 ",0.00
0.00,8.00,-606.00," 12,296.13 ",0.00
0.00,3.00,-697.00," 26,401.33 ",0.00
0.00,4.00,393.00," 14,428.50 ",0.00
0.00,2.00,-705.00," 34,945.50 ",0.00
0.00,8.00,-696.00," 5,191.38 ",0.00
0.00,3.00,287.00," 25,853.67 ",0.00
0.00,6.00,-34.00," 9,097.83 ",0.00
0.00,3.00,-101.00," 16,289.00 ",0.00
0.00,4.00,-581.00," 20,777.25 ",0.00
0.00,4.00,-1768.00," 18,864.75 ",0.00
0.00,6.00,-380.00," 10,954.83 ",0.00
1.00,6.00,152.00," 14,817.50 ",0.00
0.00,3.00,111.00," 27,866.33 ",0.00
0.00,6.00,-44.00," 11,053.33 ",0.00
0.00,3.00,-399.00," 21,500.33 ",0.00
0.00,2.00,-173.00," 28,956.00 ",0.00
0.00,3.00,16.00," 26,375.00 ",0.00
0.00,3.00,-163.00," 13,151.67 ",0.00
0.00,4.00,556.00," 22,012.25 ",0.00
0.00,2.00,-7.00," 31,351.00 ",0.00
0.00,5.00,-163.00," 18,482.20 ",0.00
0.00,5.00,-984.00," 16,946.60 ",0.00
0.00,5.00,-353.00," 14,155.40 ",0.00
0.00,5.00,-518.00," 14,470.60 ",0.00
1.00,5.00,-1138.00," 20,182.80 ",0.00
0.00,8.00,95.00," 7,766.38 ",0.00
0.00,4.00,-725.00," 18,910.00 ",0.00
1.00,3.00,287.00," 36,091.67 ",0.00
0.00,7.00,133.00," 13,327.43 ",0.00
1.00,3.00,529.00," 26,738.67 ",0.00
0.00,8.00,-1845.00," 13,425.25 ",0.00
0.00,4.00,-475.00," 16,605.75 ",0.00
0.00,6.00,295.00," 14,698.67 ",0.00
0.00,5.00,-219.00," 16,738.00 ",0.00
0.00,4.00,-823.00," 15,415.75 ",0.00
0.00,3.00,-2.00," 19,482.00 ",0.00
0.00,4.00,-106.00," 12,927.50 ",0.00
0.00,5.00,-494.00," 15,041.80 ",0.00
0.00,4.00,-416.00," 18,140.50 ",0.00
0.00,4.00,-689.00," 21,766.50 ",0.00
0.00,7.00,-388.00," 11,794.00 ",0.00
0.00,7.00,-351.00," 10,534.71 ",0.00
0.00,5.00,582.00," 18,151.60 ",0.00
0.00,3.00,-408.00," 29,009.00 ",0.00
1.00,7.00,155.00," 13,034.57 ",0.00
0.00,8.00,-51.00," 8,981.63 ",0.00
0.00,7.00,412.00," 11,620.71 ",0.00
0.00,6.00,-178.00," 14,835.83 ",1.00
0.00,5.00,-499.00," 17,341.20 ",0.00
0.00,4.00,534.00," 20,566.75 ",0.00
0.00,5.00,-346.00," 9,835.40 ",0.00
0.00,6.00,43.00," 12,666.33 ",0.00
0.00,6.00,-32.00," 15,898.17 ",0.00
0.00,4.00,507.00," 20,010.50 ",0.00
1.00,6.00,-517.00," 14,745.33 ",0.00
0.00,2.00,123.00," 43,954.00 ",0.00
1.00,4.00,-324.00," 14,651.25 ",0.00
0.00,5.00,-317.00," 13,395.00 ",0.00
0.00,7.00,-298.00," 8,465.43 ",0.00
0.00,7.00,589.00," 11,381.29 ",0.00
0.00,6.00,-575.00," 12,743.17 ",0.00
0.00,4.00,235.00," 19,679.75 ",0.00
0.00,6.00,161.00," 9,626.00 ",0.00
0.00,6.00,-886.00," 12,025.83 ",0.00
0.00,8.00,-556.00," 8,996.88 ",0.00
1.00,5.00,-552.00," 21,057.80 ",0.00
0.00,5.00,-151.00," 14,746.60 ",0.00
0.00,4.00,-678.00," 17,671.25 ",0.00
0.00,6.00,318.00," 10,284.33 ",0.00
0.00,4.00,-448.00," 19,622.50 ",0.00
0.00,3.00,-208.00," 25,211.33 ",0.00
0.00,3.00,7.00," 30,900.33 ",0.00
0.00,4.00,-1249.00," 21,826.00 ",0.00
0.00,3.00,-600.00," 24,106.00 ",0.00
0.00,3.00,-187.00," 25,566.00 ",0.00
0.00,5.00,-1040.00," 15,668.00 ",0.00
0.00,7.00,-232.00," 13,932.43 ",0.00
0.00,7.00,-178.00," 12,856.29 ",0.00
0.00,3.00,-720.00," 23,951.33 ",0.00
0.00,6.00,-383.00," 12,371.67 ",0.00
0.00,4.00,-367.00," 11,861.25 ",0.00
0.00,5.00,0.00," 19,160.60 ",0.00
0.00,5.00,0.00," 13,333.80 ",0.00
0.00,7.00,0.00," 13,875.00 ",0.00
0.00,7.00,0.00," 12,515.29 ",0.00
0.00,7.00,75.00," 11,058.00 ",0.00
0.00,4.00,0.00," 19,422.25 ",0.00
0.00,7.00,471.00," 13,082.86 ",0.00
0.00,5.00,-363.00," 15,654.20 ",0.00
0.00,5.00,0.00," 15,279.20 ",0.00
0.00,8.00,0.00," 9,442.38 ",0.00
1.00,7.00,0.00," 8,739.71 ",0.00
0.00,3.00,0.00," 27,544.00 ",0.00
0.00,3.00,0.00," 29,531.67 ",0.00
1.00,6.00,0.00," 12,086.67 ",0.00
0.00,5.00,-172.00," 19,775.40 ",0.00
0.00,4.00,0.00," 18,064.75 ",0.00
0.00,3.00,0.00," 23,198.33 ",0.00
0.00,7.00,0.00," 13,200.14 ",0.00
0.00,8.00,0.00," 11,213.38 ",0.00
1.00,4.00,0.00," 19,764.75 ",0.00
0.00,3.00,0.00," 25,546.67 ",0.00
0.00,5.00,0.00," 16,590.00 ",0.00
1.00,7.00,0.00," 12,774.71 ",0.00
0.00,3.00,0.00," 22,453.33 ",0.00
0.00,8.00,0.00," 11,406.25 ",0.00
0.00,3.00,0.00," 20,575.00 ",1.00
0.00,3.00,0.00," 26,893.67 ",0.00
0.00,4.00,0.00," 11,621.00 ",0.00
0.00,5.00,0.00," 15,955.20 ",0.00
0.00,4.00,0.00," 11,385.75 ",1.00
0.00,5.00,0.00," 13,402.00 ",0.00
0.00,4.00,0.00," 19,984.00 ",0.00
0.00,4.00,20.00," 17,168.00 ",0.00
0.00,2.00,90.00," 38,620.50 ",0.00
0.00,7.00,451.00," 14,148.71 ",0.00
1.00,8.00,427.00," 10,190.88 ",0.00
0.00,5.00,-254.00," 16,331.40 ",0.00
0.00,3.00,0.00," 20,348.00 ",0.00
0.00,5.00,0.00," 12,560.40 ",0.00
0.00,4.00,-445.00," 13,925.50 ",0.00
0.00,4.00,320.00," 22,064.25 ",0.00
0.00,5.00,0.00," 14,880.20 ",0.00
0.00,5.00,-932.00," 17,321.00 ",0.00
0.00,4.00,342.00," 20,850.00 ",0.00
0.00,5.00,358.00," 14,455.20 ",0.00
0.00,6.00,-220.00," 13,584.67 ",0.00
0.00,5.00,0.00," 12,623.60 ",1.00
0.00,7.00,-1008.00," 9,596.00 ",1.00
0.00,6.00,-283.00," 13,416.67 ",0.00
0.00,7.00,144.00," 13,819.57 ",0.00
1.00,2.00,0.00," 24,435.00 ",0.00
0.00,3.00,0.00," 23,793.00 ",0.00
0.00,1.00,0.00," 56,624.00 ",0.00
0.00,1.00,0.00," 52,721.00 ",0.00
1.00,5.00,0.00," 17,156.60 ",0.00
1.00,6.00,376.00," 13,472.83 ",0.00
0.00,1.00,0.00," 49,668.00 ",0.00
0.00,4.00,38.00," 23,533.50 ",0.00
0.00,1.00,0.00," 52,961.00 ",0.00
0.00,1.00,148.00," 47,471.00 ",0.00
0.00,4.00,0.00," 20,965.75 ",0.00
0.00,1.00,49.00," 60,768.00 ",0.00
0.00,1.00,0.00," 49,903.00 ",0.00
0.00,4.00,0.00," 21,909.25 ",0.00
1.00,7.00,19.00," 11,347.29 ",0.00
0.00,4.00,-229.00," 14,332.00 ",0.00
0.00,5.00,0.00," 15,916.80 ",0.00
0.00,3.00,0.00," 28,940.33 ",0.00
0.00,4.00,0.00," 18,338.75 ",0.00
0.00,4.00,1264.00," 19,259.75 ",0.00
0.00,4.00,-342.00," 15,134.75 ",0.00
0.00,4.00,-21.00," 20,944.50 ",0.00
0.00,6.00,0.00," 13,334.17 ",0.00
0.00,1.00,31.00," 46,450.00 ",0.00
0.00,1.00,0.00," 54,214.00 ",0.00
0.00,4.00,-105.00," 13,062.00 ",0.00
0.00,7.00,7.00," 12,106.00 ",0.00
1.00,5.00,0.00," 10,038.00 ",0.00
0.00,4.00,-114.00," 16,380.00 ",0.00
0.00,4.00,38.00," 17,846.50 ",0.00
0.00,5.00,472.00," 18,676.40 ",0.00
0.00,4.00,667.00," 23,547.75 ",0.00
1.00,4.00,0.00," 22,126.25 ",0.00
0.00,5.00,-116.00," 13,866.80 ",0.00
1.00,5.00,0.00," 15,128.40 ",0.00
0.00,5.00,-20.00," 12,211.20 ",0.00
0.00,7.00,0.00," 10,387.29 ",0.00
0.00,7.00,0.00," 12,327.71 ",0.00
0.00,5.00,-260.00," 13,395.80 ",0.00
1.00,3.00,0.00," 25,218.33 ",0.00
0.00,4.00,522.00," 21,921.50 ",0.00
0.00,3.00,-340.00," 18,475.00 ",0.00
0.00,4.00,123.00," 20,285.50 ",0.00
0.00,4.00,54.00," 18,600.25 ",0.00
0.00,5.00,46.00," 13,869.60 ",0.00
0.00,8.00,-699.00," 11,609.00 ",0.00
0.00,4.00,472.00," 22,193.75 ",0.00
0.00,5.00,-92.00," 11,694.80 ",0.00
0.00,7.00,179.00," 10,378.57 ",0.00
1.00,3.00,41.00," 30,612.33 ",0.00
0.00,3.00,818.00," 24,275.67 ",0.00
0.00,4.00,324.00," 13,081.00 ",0.00
0.00,3.00,0.00," 24,708.00 ",0.00
0.00,6.00,21.00," 10,304.33 ",0.00
0.00,5.00,295.00," 15,269.00 ",0.00
0.00,3.00,-315.00," 26,152.67 ",0.00
0.00,6.00,827.00," 15,643.83 ",0.00
0.00,3.00,-149.00," 22,564.67 ",0.00
1.00,4.00,0.00," 19,892.00 ",0.00
0.00,5.00,49.00," 10,016.40 ",0.00
0.00,5.00,-289.00," 14,857.40 ",0.00
0.00,4.00,-543.00," 21,536.75 ",0.00
0.00,6.00,148.00," 9,465.83 ",0.00
0.00,7.00,288.00," 12,153.29 ",0.00
1.00,4.00,-127.00," 19,428.50 ",0.00
0.00,3.00,-1079.00," 20,212.00 ",0.00
0.00,4.00,451.00," 21,013.75 ",0.00
0.00,4.00,1007.00," 16,872.75 ",0.00
0.00,3.00,-616.00," 28,384.00 ",0.00
0.00,5.00,-60.00," 16,842.60 ",0.00
0.00,4.00,1260.00," 14,677.50 ",0.00
1.00,4.00,0.00," 22,772.50 ",0.00
0.00,4.00,1040.00," 20,142.50 ",0.00
0.00,4.00,22.00," 21,249.50 ",0.00
0.00,4.00,-333.00," 21,409.00 ",0.00
0.00,4.00,196.00," 18,772.75 ",0.00
0.00,3.00,-1375.00," 17,207.00 ",0.00
1.00,6.00,38.00," 12,837.00 ",0.00
1.00,6.00,0.00," 14,342.83 ",0.00
0.00,4.00,-527.00," 12,616.00 ",0.00
0.00,4.00,-920.00," 18,361.25 ",0.00
0.00,5.00,-545.00," 14,646.00 ",0.00
0.00,5.00,-543.00," 17,173.20 ",0.00
0.00,5.00,-421.00," 18,073.20 ",0.00
0.00,7.00,-626.00," 10,452.00 ",0.00
0.00,4.00,44.00," 14,484.50 ",0.00
0.00,5.00,169.00," 16,279.80 ",0.00
1.00,5.00,0.00," 18,574.60 ",0.00
0.00,6.00,-434.00," 10,373.67 ",0.00
1.00,4.00,0.00," 21,516.75 ",0.00
0.00,6.00,-45.00," 9,564.67 ",0.00
1.00,7.00,0.00," 10,725.29 ",0.00
0.00,4.00,-284.00," 23,455.25 ",0.00
0.00,5.00,-617.00," 12,886.80 ",0.00
1.00,5.00,0.00," 17,206.40 ",0.00
0.00,3.00,-2453.00," 21,623.00 ",0.00
0.00,4.00,-398.00," 17,259.50 ",0.00
1.00,5.00,0.00," 11,503.00 ",0.00
0.00,5.00,-672.00," 12,809.20 ",0.00
0.00,6.00,-1069.00," 15,668.83 ",0.00
1.00,5.00,705.00," 14,296.00 ",0.00
0.00,5.00,-422.00," 7,879.40 ",0.00
0.00,8.00,-4.00," 8,527.50 ",0.00
0.00,4.00,-1291.00," 17,369.25 ",0.00
0.00,4.00,-1404.00," 19,953.50 ",0.00
0.00,5.00,-275.00," 18,590.20 ",0.00
0.00,7.00,-1214.00," 11,929.14 ",0.00
0.00,3.00,147.00," 23,017.67 ",0.00
0.00,3.00,-401.00," 18,135.00 ",0.00
1.00,5.00,0.00," 17,209.40 ",0.00
0.00,7.00,-299.00," 11,153.57 ",0.00
0.00,6.00,3.00," 12,041.00 ",0.00
0.00,8.00,25.00," 9,866.88 ",0.00
0.00,6.00,-380.00," 12,891.67 ",0.00
0.00,6.00,-1309.00," 12,169.33 ",0.00
0.00,6.00,-316.00," 11,339.67 ",0.00
0.00,5.00,-142.00," 7,294.40 ",0.00
0.00,4.00,-386.00," 18,453.75 ",1.00
0.00,3.00,-769.00," 28,432.67 ",0.00
0.00,3.00,-30.00," 26,240.00 ",0.00
0.00,5.00,-356.00," 13,462.20 ",0.00
1.00,8.00,0.00," 11,555.00 ",0.00
0.00,5.00,-639.00," 17,959.80 ",0.00
0.00,4.00,234.00," 21,588.75 ",0.00
0.00,5.00,-241.00," 16,946.60 ",0.00
0.00,4.00,-771.00," 18,025.25 ",0.00
0.00,3.00,130.00," 28,795.33 ",0.00
0.00,4.00,-502.00," 15,446.25 ",0.00
0.00,4.00,-625.00," 13,762.50 ",0.00
0.00,2.00,-803.00," 37,391.50 ",0.00
0.00,5.00,53.00," 13,440.20 ",0.00
0.00,5.00,-709.00," 13,523.60 ",0.00
0.00,5.00,-152.00," 16,043.60 ",0.00
0.00,5.00,-47.00," 13,986.00 ",0.00
0.00,5.00,-709.00," 17,689.80 ",0.00
1.00,4.00,0.00," 21,203.25 ",0.00
0.00,5.00,-252.00," 15,866.00 ",0.00
0.00,3.00,-196.00," 20,909.00 ",0.00
0.00,7.00,-785.00," 12,008.43 ",0.00
0.00,4.00,-575.00," 12,631.00 ",0.00
1.00,5.00,-664.00," 16,635.20 ",0.00
0.00,4.00,-991.00," 18,233.00 ",0.00
0.00,3.00,-1793.00," 19,583.33 ",0.00
0.00,4.00,-581.00," 8,813.75 ",0.00
0.00,3.00,-349.00," 18,592.33 ",0.00
0.00,4.00,-252.00," 17,147.50 ",0.00
0.00,5.00,-300.00," 14,144.20 ",0.00
0.00,3.00,-332.00," 16,660.67 ",1.00
1.00,4.00,0.00," 14,807.75 ",0.00
1.00,3.00,0.00," 20,746.00 ",0.00
1.00,5.00,-294.00," 13,105.40 ",0.00
0.00,3.00,-6.00," 17,437.33 ",0.00
0.00,7.00,-320.00," 11,692.57 ",0.00
0.00,5.00,-264.00," 11,297.20 ",0.00
0.00,4.00,-1006.00," 16,055.00 ",0.00
0.00,4.00,-467.00," 14,578.75 ",0.00
0.00,4.00,-182.00," 11,015.25 ",0.00
0.00,5.00,780.00," 15,220.20 ",0.00
0.00,4.00,-538.00," 16,800.25 ",0.00
0.00,7.00,430.00," 9,140.57 ",0.00
0.00,5.00,-648.00," 16,746.80 ",0.00
1.00,5.00,-197.00," 11,567.20 ",0.00
0.00,4.00,162.00," 15,909.75 ",0.00
1.00,5.00,0.00," 16,212.20 ",0.00
0.00,5.00,-197.00," 14,522.00 ",1.00
0.00,3.00,-537.00," 11,639.00 ",0.00
1.00,6.00,142.00," 13,958.50 ",0.00
0.00,3.00,-313.00," 18,444.67 ",0.00
0.00,3.00,-478.00," 25,076.33 ",0.00
0.00,8.00,-946.00," 10,908.63 ",0.00
0.00,4.00,-848.00," 21,927.50 ",1.00
0.00,6.00,58.00," 13,725.33 ",0.00
0.00,4.00,80.00," 15,784.00 ",0.00
0.00,4.00,821.00," 21,973.25 ",0.00
0.00,5.00,333.00," 17,612.00 ",0.00
0.00,6.00,-353.00," 11,241.67 ",0.00
1.00,6.00,0.00," 12,216.33 ",0.00
0.00,3.00,-419.00," 22,382.33 ",0.00
0.00,4.00,-400.00," 18,463.25 ",0.00
1.00,5.00,-98.00," 13,628.00 ",0.00
0.00,3.00,144.00," 27,280.00 ",0.00
0.00,4.00,214.00," 15,721.75 ",0.00
0.00,3.00,-581.00," 25,522.33 ",0.00
1.00,8.00,0.00," 11,509.88 ",0.00
1.00,7.00,0.00," 10,245.43 ",0.00
1.00,4.00,0.00," 17,871.25 ",0.00
0.00,4.00,-28.00," 15,138.25 ",0.00
1.00,6.00,0.00," 12,216.33 ",0.00
0.00,3.00,609.00," 22,226.67 ",0.00
0.00,4.00,351.00," 20,419.50 ",0.00
1.00,3.00,0.00," 20,316.00 ",0.00
0.00,4.00,507.00," 12,364.50 ",1.00
0.00,5.00,566.00," 13,118.40 ",0.00
0.00,3.00,-109.00," 28,580.00 ",0.00
0.00,5.00,306.00," 17,065.80 ",0.00
0.00,6.00,-332.00," 14,606.83 ",0.00
0.00,5.00,62.00," 18,028.00 ",0.00
1.00,5.00,-125.00," 18,201.40 ",0.00
0.00,4.00,723.00," 22,812.75 ",0.00
0.00,5.00,232.00," 18,217.20 ",0.00
1.00,6.00,-286.00," 13,340.50 ",0.00
1.00,6.00,-41.00," 16,028.17 ",0.00
1.00,3.00,150.00," 25,258.33 ",0.00
1.00,4.00,-28.00," 21,680.00 ",0.00
1.00,8.00,217.00," 10,689.50 ",0.00
1.00,6.00,1184.00," 14,867.33 ",0.00
1.00,5.00,458.00," 17,206.00 ",0.00
0.00,5.00,285.00," 17,049.40 ",0.00
0.00,3.00,-475.00," 24,485.33 ",1.00
0.00,3.00,-807.00," 28,500.00 ",0.00
0.00,3.00,393.00," 20,586.67 ",0.00
1.00,7.00,-243.00," 9,983.14 ",0.00
0.00,3.00,-759.00," 29,683.67 ",0.00
0.00,3.00,644.00," 32,563.33 ",0.00
0.00,7.00,-317.00," 12,247.86 ",0.00
0.00,5.00,34.00," 16,138.00 ",0.00
0.00,7.00,66.00," 13,943.00 ",0.00
0.00,6.00,3005.00," 16,062.33 ",0.00
0.00,5.00,-341.00," 12,248.80 ",0.00
0.00,6.00,0.00," 7,929.17 ",0.00
0.00,5.00,301.00," 15,223.20 ",0.00
0.00,4.00,-903.00," 20,972.25 ",1.00
1.00,4.00,0.00," 18,261.25 ",0.00
0.00,2.00,386.00," 29,390.00 ",0.00
0.00,2.00,704.00," 34,366.00 ",0.00
0.00,4.00,291.00," 19,377.50 ",0.00
1.00,4.00,0.00," 23,063.50 ",0.00
0.00,5.00,-387.00," 17,470.80 ",0.00
0.00,4.00,1141.00," 15,924.75 ",0.00
1.00,4.00,0.00," 17,222.50 ",0.00
0.00,4.00,128.00," 10,615.25 ",0.00
0.00,3.00,797.00," 21,628.67 ",0.00
0.00,4.00,379.00," 19,886.25 ",0.00
0.00,5.00,-840.00," 14,065.00 ",0.00
0.00,6.00,741.00," 11,513.17 ",0.00
0.00,7.00,-96.00," 13,175.00 ",0.00
1.00,3.00,469.00," 29,031.67 ",0.00
0.00,4.00,-477.00," 20,105.50 ",0.00
0.00,8.00,936.00," 10,987.13 ",0.00
0.00,4.00,990.00," 21,627.50 ",0.00
0.00,5.00,162.00," 13,323.80 ",0.00
